latitude,longitude,event_date,elevation,slope,aspect,curvature
27.16066,85.680047,2009-09-01 00:00:00,277.0,89.99665832519531,86.98721313476562,3888000000.0
25.613658,96.822805,2015-09-24 00:00:00,463.0,89.99867248535156,331.2940368652344,-14256000000.0
23.095188,95.159215,2013-05-07 00:00:00,224.0,89.98328399658203,336.8014221191406,-5184000000.0
26.690402,66.686104,2016-02-11 00:00:00,1268.0,89.99854278564453,15.945395469665527,41472000000.0
33.075303,85.94151,2014-12-25 00:00:00,5669.0,89.99806213378906,232.43141174316406,2592000000.0
22.060229,97.738291,2009-12-10 00:00:00,1090.0,89.9989242553711,22.43299102783203,29808001024.0
23.488022,74.604182,2013-12-02 00:00:00,386.0,89.99185180664062,39.805572509765625,-2592000000.0
33.304741,87.024028,2010-01-17 00:00:00,4874.0,89.99394226074219,334.6538391113281,2592000000.0
26.48778,94.249557,2008-12-02 00:00:00,338.0,89.99880981445312,81.4163818359375,-16848000000.0
27.544969,84.783927,2015-08-02 00:00:00,358.0,89.99724578857422,175.03025817871094,9072000000.0
13.064425,79.072182,2015-11-03 00:00:00,431.0,89.99366760253906,354.2893981933594,-7776000000.0
36.873345,76.180366,2007-06-13 00:00:00,5016.0,89.99919891357422,315.0,-24624001024.0
27.105863,85.833798,2007-01-09 00:00:00,476.0,89.99561309814453,268.0250549316406,5184000000.0
37.688524,76.661647,2010-08-13 00:00:00,2382.0,89.99888610839844,66.80140686035156,3888000000.0
29.279608,97.993761,2008-03-05 00:00:00,4418.0,89.99918365478516,35.11201095581055,15552000000.0
28.010734,87.280415,2017-03-25 00:00:00,5038.0,89.99931335449219,238.19061279296875,9072000000.0
38.70901,78.55834,2015-03-10 00:00:00,1202.0,89.99678802490234,190.17550659179688,-0.0
15.066472,97.996466,2014-09-20 00:00:00,333.0,89.99872589111328,81.38435363769531,2592000000.0
32.095012,69.361783,2011-01-04 00:00:00,1341.0,89.99860382080078,237.52880859375,-11664000000.0
30.638292,60.673774,2012-08-03 00:00:00,1233.0,89.99517822265625,60.524112701416016,2592000000.0
29.76489,67.733383,2013-08-14 00:00:00,729.0,89.99908447265625,184.96974182128906,28512000000.0
35.80863,94.815254,2007-12-16 00:00:00,4488.0,89.99884796142578,20.07152557373047,-1296000000.0
36.388646,82.861609,2017-01-29 00:00:00,4628.0,89.99900817871094,46.888187408447266,-10368000000.0
38.160185,69.879601,2016-05-17 00:00:00,1144.0,89.99703979492188,271.33221435546875,12960000000.0
14.293517,75.599345,2015-11-10 00:00:00,635.0,89.99757385253906,342.2553405761719,-6480000000.0
33.790598,84.524372,2012-08-07 00:00:00,4871.0,89.99774169921875,326.5921630859375,9072000000.0
30.875013,66.993697,2013-01-06 00:00:00,2100.0,89.99854278564453,305.6900634765625,-3888000000.0
29.274463,96.463725,2013-09-03 00:00:00,3774.0,89.99944305419922,76.81703186035156,-3888000000.0
28.865158,96.328348,2009-10-12 00:00:00,3319.0,89.99884796142578,323.85797119140625,-6480000000.0
34.345793,74.259202,2016-02-26 00:00:00,1660.0,89.99356842041016,315.0,-0.0
31.233639,69.455754,2010-04-28 00:00:00,1727.0,89.99589538574219,268.15240478515625,-0.0
35.653822,67.828421,2007-04-25 00:00:00,2298.0,89.99790954589844,336.8014221191406,-6480000000.0
27.650551,92.775715,2014-02-18 00:00:00,1541.0,89.99894714355469,284.8399353027344,7776000000.0
32.422774,76.554634,2010-07-16 00:00:00,3041.0,89.99776458740234,10.124671936035156,2592000000.0
36.076765,94.601747,2010-11-01 00:00:00,4415.0,89.99907684326172,209.53878784179688,-18144000000.0
34.4899,63.143196,2012-09-09 00:00:00,2325.0,89.9989242553711,346.7872619628906,-11664000000.0
4.196525,97.301516,2016-08-27 00:00:00,2039.0,89.99713134765625,324.162353515625,2592000000.0
36.022273,71.421569,2009-03-12 00:00:00,2957.0,89.99943542480469,204.0656280517578,14256000000.0
30.236447,96.261517,2013-04-02 00:00:00,4910.0,89.998779296875,32.47119140625,1296000000.0
22.42542,80.972517,2007-07-31 00:00:00,658.0,89.99578857421875,235.7843017578125,3888000000.0
36.834686,78.18186,2013-10-25 00:00:00,3798.0,89.99848175048828,77.6192398071289,7776000000.0
31.772823,95.313342,2007-06-08 00:00:00,4995.0,89.99909210205078,91.6365737915039,-14256000000.0
37.094683,76.842833,2014-11-28 00:00:00,2558.0,89.99812316894531,170.67640686035156,-6480000000.0
28.809615,91.414357,2010-05-09 00:00:00,4763.0,89.9967041015625,21.250505447387695,2592000000.0
33.819845,94.119955,2012-12-18 00:00:00,4810.0,89.99798583984375,235.30484008789062,-2592000000.0
35.677528,95.933062,2007-08-11 00:00:00,4240.0,89.99728393554688,160.0168914794922,9072000000.0
31.599456,90.65862,2013-11-22 00:00:00,4887.0,89.9962158203125,210.37911987304688,5184000000.0
21.100958,93.165866,2016-07-07 00:00:00,266.0,89.99768829345703,183.12213134765625,-22031998976.0
35.347666,95.359115,2012-04-14 00:00:00,4595.0,89.99606323242188,68.19859313964844,-1296000000.0
26.221507,90.367459,2014-07-06 00:00:00,43.0,89.99459075927734,282.2647705078125,1296000000.0
38.62384,74.573026,2014-01-13 00:00:00,4515.0,89.99925231933594,339.64166259765625,6480000000.0
25.804794,65.698598,2008-02-20 00:00:00,723.0,89.99615478515625,25.01689338684082,-7776000000.0
30.394496,70.472804,2008-08-25 00:00:00,477.0,89.99549865722656,135.0,-0.0
27.296593,66.882973,2009-05-03 00:00:00,865.0,89.99675750732422,345.2564392089844,-14256000000.0
37.570968,96.435284,2009-06-05 00:00:00,4248.0,89.99903869628906,211.4090576171875,-5184000000.0
30.528799,82.307484,2009-12-13 00:00:00,5189.0,89.9957504272461,295.7099609375,-1296000000.0
20.083087,94.172703,2013-02-01 00:00:00,534.0,89.99884033203125,174.23736572265625,-24624001024.0
31.850101,76.174068,2010-06-27 00:00:00,599.0,89.9975357055664,54.46232223510742,5184000000.0
35.416506,87.639787,2008-09-26 00:00:00,4946.0,89.99506378173828,324.4623107910156,-2592000000.0
29.298819,96.906623,2014-12-04 00:00:00,5255.0,89.99940490722656,171.94558715820312,29808001024.0
37.020572,76.784169,2008-05-08 00:00:00,3006.0,89.99909973144531,261.8699035644531,1296000000.0
27.937726,93.498771,2009-11-29 00:00:00,1638.0,89.99897003173828,46.97493362426758,15552000000.0
37.60252,86.222316,2008-08-06 00:00:00,2969.0,89.99309539794922,347.47119140625,-2592000000.0
21.707343,93.486091,2011-09-22 00:00:00,2030.0,89.99905395507812,335.9079895019531,-7776000000.0
35.979614,70.560047,2012-03-18 00:00:00,2691.0,89.99900817871094,126.78079223632812,3888000000.0
36.95324,73.082521,2015-01-25 00:00:00,3203.0,89.99922943115234,358.9583740234375,5184000000.0
25.600498,62.739447,2008-10-24 00:00:00,106.0,89.9986343383789,174.4724578857422,-5184000000.0
36.325257,97.422498,2011-06-01 00:00:00,2802.0,89.99473571777344,245.55604553222656,1296000000.0
34.057801,73.560918,2008-03-10 00:00:00,1503.0,89.99702453613281,349.2156982421875,1296000000.0
21.486413,76.290286,2014-11-21 00:00:00,373.0,89.99185180664062,320.1944274902344,-5184000000.0
33.782729,70.248991,2011-04-06 00:00:00,1381.0,89.99309539794922,220.60128784179688,2592000000.0
32.384185,85.247854,2016-02-18 00:00:00,4849.0,89.99614715576172,268.2642822265625,-3888000000.0
31.448725,78.256195,2012-11-14 00:00:00,3404.0,89.99888610839844,143.53076171875,7776000000.0
35.179273,68.417829,2015-06-13 00:00:00,4122.0,89.99906158447266,238.30917358398438,-5184000000.0
29.520392,80.887511,2014-08-27 00:00:00,1301.0,89.9979476928711,146.8214874267578,6480000000.0
35.86866,93.186488,2011-10-13 00:00:00,4892.0,89.9985580444336,26.274211883544922,-6480000000.0
16.31755,79.034425,2016-11-06 00:00:00,438.0,89.99691009521484,292.8336486816406,-5184000000.0
29.945442,89.220803,2015-12-24 00:00:00,5155.0,89.99891662597656,155.39488220214844,-1296000000.0
38.719257,81.958668,2014-10-11 00:00:00,1144.0,89.99309539794922,347.47119140625,-7776000000.0
31.996018,69.864989,2011-07-15 00:00:00,1147.0,89.99868774414062,284.3227233886719,2592000000.0
30.641848,95.258612,2007-06-17 00:00:00,4686.0,89.99848175048828,150.6795196533203,-11664000000.0
26.949292,61.688786,2011-11-21 00:00:00,1369.0,89.99446868896484,267.51043701171875,-2592000000.0
38.116952,76.512132,2009-01-10 00:00:00,2713.0,89.99646759033203,176.82017517089844,-1296000000.0
15.206297,74.400435,2012-07-04 00:00:00,681.0,89.995361328125,349.5085144042969,-1296000000.0
26.979842,66.318429,2013-07-10 00:00:00,1237.0,89.99856567382812,262.2348327636719,5184000000.0
34.795318,75.14567,2012-03-30 00:00:00,3802.0,89.99906158447266,70.23283386230469,59616002048.0
30.088729,93.496156,2016-12-11 00:00:00,4962.0,89.99927520751953,142.86907958984375,-5184000000.0
8.763893,77.323941,2013-02-03 00:00:00,429.0,89.99877166748047,15.64224624633789,-12960000000.0
34.654888,95.27969,2014-09-12 00:00:00,4524.0,89.99787902832031,143.13009643554688,9072000000.0
19.578423,94.51344,2009-09-23 00:00:00,543.0,89.99870300292969,188.79054260253906,-5184000000.0
38.080227,69.019624,2015-01-31 00:00:00,1294.0,89.99938201904297,168.47096252441406,-6480000000.0
21.435044,93.720138,2007-08-13 00:00:00,1517.0,89.99895477294922,265.74615478515625,-7776000000.0
36.599424,90.66221,2016-09-09 00:00:00,4889.0,89.99252319335938,183.366455078125,3888000000.0
18.428035,81.310722,2013-04-20 00:00:00,528.0,89.99824523925781,218.2901611328125,3888000000.0
29.18388,67.306318,2008-04-26 00:00:00,948.0,89.99958801269531,32.44244384765625,-16848000000.0
31.995747,93.446459,2017-01-24 00:00:00,4681.0,89.99829864501953,133.91908264160156,-2592000000.0
35.114837,77.820927,2017-03-08 00:00:00,5493.0,89.99887084960938,156.39981079101562,-2592000000.0
37.699552,88.634251,2014-06-29 00:00:00,4312.0,89.99658966064453,15.524110794067383,-2592000000.0
32.839577,63.525609,2013-05-04 00:00:00,1338.0,89.99590301513672,194.93141174316406,10368000000.0
31.85902,94.805404,2014-03-27 00:00:00,5007.0,89.99785614013672,212.61924743652344,-11664000000.0
25.790108,61.906345,2016-10-15 00:00:00,160.0,89.99724578857422,17.650123596191406,-11664000000.0
17.380736,81.484743,2012-08-22 00:00:00,474.0,89.9904556274414,347.00537109375,2592000000.0
36.931187,79.923347,2008-09-26 00:00:00,1598.0,89.98946380615234,335.5560302734375,5184000000.0
32.961241,73.082887,2007-09-27 00:00:00,451.0,89.99470520019531,73.0724868774414,-0.0
31.399982,92.850484,2010-03-22 00:00:00,4378.0,89.99528503417969,38.99099349975586,-5184000000.0
34.225657,85.38131,2011-09-15 00:00:00,5005.0,89.99821472167969,11.309932708740234,2592000000.0
23.601941,80.147752,2012-06-23 00:00:00,418.0,89.990234375,32.47119140625,-1296000000.0
31.528188,66.797549,2011-12-19 00:00:00,1621.0,89.99685668945312,122.90524291992188,-6480000000.0
34.277047,93.913441,2016-12-11 00:00:00,4899.0,89.9991226196289,172.09283447265625,2592000000.0
31.721722,81.274964,2017-02-21 00:00:00,5051.0,89.99816131591797,355.8553771972656,-10368000000.0
34.782288,63.511788,2014-06-17 00:00:00,1484.0,89.99861145019531,83.10757446289062,-2592000000.0
19.241944,94.576917,2014-01-16 00:00:00,656.0,89.9990005493164,215.43331909179688,-11664000000.0
19.534662,84.064768,2008-07-26 00:00:00,457.0,89.9991455078125,349.9024963378906,-2592000000.0
29.638182,79.985439,2009-10-29 00:00:00,1085.0,89.9990234375,133.13232421875,18144000000.0
25.809134,61.296135,2007-09-13 00:00:00,321.0,89.9992446899414,324.1470947265625,-7776000000.0
34.06508,76.790241,2015-09-03 00:00:00,4503.0,89.99894714355469,354.2893981933594,-9072000000.0
37.079983,68.605058,2011-01-28 00:00:00,366.0,89.99153137207031,3.814074754714966,2592000000.0
36.171281,64.323555,2009-09-22 00:00:00,617.0,89.99227905273438,345.9637451171875,-7776000000.0
29.672925,84.269087,2015-08-13 00:00:00,4946.0,89.99818420410156,252.5972900390625,-0.0
27.31021,64.297049,2008-11-25 00:00:00,1110.0,89.99765014648438,244.85520935058594,2592000000.0
28.456999,86.160974,2015-04-25 00:00:00,4605.0,89.99815368652344,89.16968536376953,-1296000000.0
36.811805,84.087669,2007-05-08 00:00:00,3971.0,89.99821472167969,258.6900634765625,15552000000.0
21.254874,86.289736,2016-10-11 00:00:00,69.0,89.99626159667969,86.63353729248047,5184000000.0
36.661277,70.307863,2013-04-29 00:00:00,2293.0,89.99404907226562,142.5946502685547,-10368000000.0
35.190119,86.813933,2010-11-05 00:00:00,4863.0,89.99262237548828,100.00798034667969,-3888000000.0
23.556828,84.817552,2012-06-28 00:00:00,661.0,89.99528503417969,231.00900268554688,2592000000.0
17.4101,73.553931,2011-05-26 00:00:00,194.0,89.99836730957031,130.84036254882812,22031998976.0
28.067101,82.075435,2011-05-26 00:00:00,532.0,89.99864196777344,160.0168914794922,-1296000000.0
24.632985,97.663413,2010-03-04 00:00:00,1403.0,89.99884033203125,326.888671875,7776000000.0
35.14628,85.127539,2015-08-17 00:00:00,4968.0,89.99153137207031,356.1859130859375,-1296000000.0
28.62168,82.235675,2017-06-23 00:00:00,1173.0,89.99945068359375,7.920740127563477,22031998976.0
31.983522,96.548482,2015-04-11 00:00:00,4522.0,89.99923706054688,224.0289764404297,-20736000000.0
27.952387,86.389094,2014-11-20 00:00:00,4603.0,89.99605560302734,253.810791015625,12960000000.0
34.920905,64.293451,2014-06-22 00:00:00,1766.0,89.99937438964844,330.0089111328125,-22031998976.0
20.277461,96.267451,2015-03-07 00:00:00,476.0,89.99810028076172,52.27500534057617,-6480000000.0
27.21466,97.146846,2012-05-20 00:00:00,2268.0,89.99935913085938,10.407711029052734,-3888000000.0
30.003556,86.775226,2008-05-06 00:00:00,5809.0,89.99781799316406,149.03623962402344,10368000000.0
32.20206,92.501165,2007-10-01 00:00:00,4873.0,89.99685668945312,278.53076171875,6480000000.0
24.56703,70.9029,2016-12-11 00:00:00,23.0,89.99532318115234,197.10272216796875,-3888000000.0
24.435461,69.798843,2013-05-27 00:00:00,28.0,89.98847198486328,5.19442892074585,-2592000000.0
29.965677,79.327874,2012-01-21 00:00:00,1611.0,89.9981460571289,81.63411712646484,1296000000.0
26.817353,95.716302,2014-05-31 00:00:00,911.0,89.99859619140625,124.21570587158203,-36288000000.0
21.540184,84.397427,2008-03-31 00:00:00,284.0,89.99639892578125,225.0,-0.0
21.542208,77.245183,2015-08-09 00:00:00,559.0,89.9988784790039,247.729736328125,-9072000000.0
36.31442,70.935401,2009-01-06 00:00:00,5109.0,89.99870300292969,159.71743774414062,-0.0
28.570317,83.108243,2008-03-15 00:00:00,3677.0,89.99847412109375,235.7388916015625,5184000000.0
35.56649,73.398756,2016-12-11 00:00:00,3457.0,89.99945831298828,128.4312286376953,41472000000.0
35.656771,65.46294,2010-04-03 00:00:00,2597.0,89.99805450439453,27.349876403808594,-12960000000.0
35.77377,87.72624,2017-08-14 00:00:00,5100.0,89.995361328125,349.5085144042969,-2592000000.0
4.987442,96.955129,2010-07-03 00:00:00,552.0,89.99588012695312,29.054603576660156,3888000000.0
34.987706,87.432058,2009-07-02 00:00:00,4930.0,89.99252319335938,273.366455078125,-3888000000.0
38.556227,72.732753,2012-09-07 00:00:00,4860.0,89.99942779541016,2.5791475772857666,2592000000.0
36.173846,85.864083,2011-01-19 00:00:00,5093.0,89.9974136352539,185.8263397216797,-6480000000.0
27.31346,97.96136,2014-03-30 00:00:00,1640.0,89.9991455078125,135.0,18144000000.0
35.411478,63.708404,2011-06-19 00:00:00,2389.0,89.9985580444336,127.64762115478516,5184000000.0
30.326917,97.740721,2016-08-14 00:00:00,4721.0,89.99923706054688,142.30575561523438,-16848000000.0
23.164456,97.602353,2008-09-10 00:00:00,612.0,89.99774932861328,337.0679016113281,3888000000.0
34.416481,79.085721,2009-04-20 00:00:00,5844.0,89.9988784790039,157.729736328125,3888000000.0
36.367493,79.45264,2010-01-25 00:00:00,4824.0,89.99980163574219,243.1942138671875,-86831996928.0
35.113519,72.410295,2008-11-02 00:00:00,2180.0,89.9991683959961,6.009006023406982,1296000000.0
21.9711,73.946462,2016-11-13 00:00:00,290.0,89.9916763305664,258.6900634765625,-3888000000.0
32.828736,65.043209,2014-12-16 00:00:00,1766.0,89.99915313720703,334.79888916015625,16848000000.0
3.783583,97.100242,2011-11-12 00:00:00,1164.0,89.99939727783203,7.594643592834473,15552000000.0
34.204996,88.671847,2007-04-20 00:00:00,5137.0,89.99567413330078,279.78240966796875,2592000000.0
28.31407,81.848093,2011-10-29 00:00:00,607.0,89.99857330322266,260.96051025390625,6480000000.0
28.603044,61.01597,2014-11-13 00:00:00,2621.0,89.99949645996094,5.440331935882568,32399998976.0
30.071431,70.044234,2012-08-29 00:00:00,1837.0,89.9976577758789,197.10272216796875,-1296000000.0
32.646225,63.227702,2014-03-21 00:00:00,1402.0,89.9986801147461,249.30455017089844,-5184000000.0
19.94312,95.824514,2008-04-09 00:00:00,344.0,89.99658203125,53.74616241455078,12960000000.0
33.343833,69.672648,2015-11-05 00:00:00,1724.0,89.99681854248047,306.8699035644531,2592000000.0
28.591071,86.257143,2014-04-29 00:00:00,5094.0,89.99857330322266,180.6437530517578,6480000000.0
28.658148,87.651637,2011-07-19 00:00:00,4907.0,89.99857330322266,138.63294982910156,-5184000000.0
28.283466,88.725549,2013-12-17 00:00:00,4686.0,89.99805450439453,12.33908748626709,5184000000.0
37.990514,86.933253,2008-12-23 00:00:00,3841.0,89.9996337890625,215.46153259277344,-133488001024.0
26.353316,94.201395,2012-10-15 00:00:00,283.0,89.9986801147461,223.31532287597656,-0.0
19.2823,77.792686,2017-08-24 00:00:00,499.0,89.99842834472656,285.75115966796875,-5184000000.0
35.988376,63.783277,2014-08-13 00:00:00,800.0,89.99745178222656,233.13009643554688,-2592000000.0
26.411309,97.234925,2009-04-20 00:00:00,1263.0,89.99845123291016,102.68038177490234,2592000000.0
33.734858,84.07186,2013-06-26 00:00:00,4797.0,89.99491882324219,298.6104736328125,3888000000.0
36.539432,88.393642,2007-03-16 00:00:00,5110.0,89.9959716796875,214.69515991210938,-2592000000.0
33.677777,95.769876,2017-01-04 00:00:00,4504.0,89.9959487915039,52.765167236328125,5184000000.0
36.22376,87.015686,2017-07-26 00:00:00,5159.0,89.9971923828125,210.5297088623047,-0.0
29.390153,89.832241,2010-01-15 00:00:00,5227.0,89.99909210205078,179.18154907226562,11664000000.0
27.138709,97.221804,2008-08-31 00:00:00,2253.0,89.99945831298828,0.24381035566329956,-5184000000.0
30.999292,92.755821,2014-08-08 00:00:00,4919.0,89.99647521972656,165.5792236328125,-0.0
32.282809,81.780763,2009-02-27 00:00:00,4822.0,89.99765014648438,101.72511291503906,-1296000000.0
34.537552,78.271721,2010-04-20 00:00:00,5562.0,89.9994888305664,242.50924682617188,34992001024.0
29.423035,89.690284,2008-07-14 00:00:00,5271.0,89.99738311767578,99.46231842041016,-14256000000.0
28.079013,93.059816,2014-08-18 00:00:00,3934.0,89.9989013671875,10.922804832458496,-34992001024.0
32.796614,77.115957,2011-03-21 00:00:00,3951.0,89.99715423583984,100.30484771728516,-3888000000.0
38.581104,90.40197,2015-09-14 00:00:00,3721.0,89.99888610839844,20.02608871459961,-2592000000.0
34.051444,79.420519,2015-06-05 00:00:00,5949.0,89.99771881103516,350.7066955566406,-0.0
36.102247,88.647423,2010-03-02 00:00:00,5144.0,89.99812316894531,189.32359313964844,1296000000.0
26.44218,94.65829,2015-10-10 00:00:00,635.0,89.99864196777344,286.1134033203125,-1296000000.0
34.527697,75.000739,2012-01-23 00:00:00,3855.0,89.9993896484375,45.38712692260742,6480000000.0
36.380098,78.204144,2007-12-08 00:00:00,5321.0,89.99938201904297,204.94976806640625,-36288000000.0
30.277582,95.802212,2016-08-11 00:00:00,4223.0,89.9991455078125,134.454345703125,5184000000.0
17.831475,94.955516,2010-03-29 00:00:00,294.0,89.99707794189453,260.7538757324219,5184000000.0
25.533374,91.760406,2011-03-10 00:00:00,1711.0,89.99754333496094,123.9964599609375,-1296000000.0
17.924563,94.781064,2013-07-14 00:00:00,509.0,89.99864959716797,1.2188752889633179,1296000000.0
17.966954,94.731922,2007-06-21 00:00:00,835.0,89.99872589111328,272.2906188964844,5184000000.0
29.794507,88.035982,2016-01-03 00:00:00,5280.0,89.99868774414062,296.301025390625,6480000000.0
28.137802,94.033625,2016-12-29 00:00:00,837.0,89.9990463256836,297.718505859375,2592000000.0
37.829638,81.819759,2008-04-18 00:00:00,1239.0,89.99790954589844,222.33700561523438,-6480000000.0
38.850807,89.258085,2015-06-16 00:00:00,3206.0,89.99922943115234,350.5946960449219,-24624001024.0
36.744585,84.206878,2008-04-22 00:00:00,4878.0,89.99907684326172,242.31893920898438,-0.0
38.578348,87.127369,2013-11-10 00:00:00,1073.0,89.9950942993164,164.35775756835938,-0.0
30.30355,65.661707,2012-10-08 00:00:00,1122.0,89.99394226074219,115.34617614746094,1296000000.0
32.465411,85.822935,2007-05-23 00:00:00,5087.0,89.99867248535156,324.3235778808594,9072000000.0
36.761185,81.709146,2008-01-06 00:00:00,1507.0,89.99390411376953,73.3007583618164,1296000000.0
36.739426,72.067819,2008-07-21 00:00:00,4011.0,89.9990234375,74.35774993896484,11664000000.0
12.969718,78.735603,2013-06-24 00:00:00,579.0,89.99927520751953,275.5484619140625,19440001024.0
20.011728,96.891972,2010-05-26 00:00:00,1232.0,89.99891662597656,101.30992889404297,7776000000.0
37.509741,73.383133,2017-03-04 00:00:00,4392.0,89.99725341796875,262.568603515625,2592000000.0
29.313501,82.601005,2016-06-22 00:00:00,5194.0,89.9984130859375,77.00538635253906,-0.0
37.176506,71.017234,2009-09-07 00:00:00,3387.0,89.99842834472656,308.9909973144531,-18144000000.0
34.67246,78.660642,2009-09-17 00:00:00,5335.0,89.99903106689453,42.53718185424805,-2592000000.0
37.414694,96.266014,2011-03-09 00:00:00,3885.0,89.99775695800781,26.11391258239746,1296000000.0
29.146232,85.98581,2016-02-19 00:00:00,4596.0,89.99837493896484,302.47119140625,-9072000000.0
35.970787,81.818427,2013-05-10 00:00:00,4849.0,89.99895477294922,306.96429443359375,-3888000000.0
35.681391,81.43633,2015-09-16 00:00:00,5186.0,89.99891662597656,351.17962646484375,-7776000000.0
30.810211,82.628229,2010-06-11 00:00:00,5741.0,89.99919891357422,17.289186477661133,9072000000.0
26.343538,70.74675,2010-01-12 00:00:00,206.0,89.99685668945312,339.775146484375,-0.0
34.25188,93.284462,2013-03-24 00:00:00,4485.0,89.9977035522461,82.7468032836914,7776000000.0
34.030568,83.747451,2009-03-24 00:00:00,5172.0,89.99516296386719,261.25384521484375,-0.0
34.135874,71.324569,2014-08-02 00:00:00,723.0,89.99854278564453,233.39292907714844,6480000000.0
29.887847,85.535956,2017-03-02 00:00:00,5867.0,89.9954833984375,117.47443389892578,3888000000.0
35.145599,69.833791,2014-05-25 00:00:00,4379.0,89.99352264404297,255.25643920898438,-5184000000.0
36.161686,92.178447,2008-07-11 00:00:00,4675.0,89.99861145019531,27.96223258972168,-11664000000.0
34.695602,63.9743,2010-07-01 00:00:00,2563.0,89.99886322021484,233.74615478515625,-5184000000.0
24.4329,69.105694,2014-12-23 00:00:00,5.0,89.9933853149414,278.9726257324219,-0.0
30.205659,68.150815,2013-03-08 00:00:00,2242.0,89.99591064453125,132.39743041992188,-10368000000.0
22.522873,93.483962,2012-02-18 00:00:00,2041.0,89.99937438964844,193.96778869628906,10368000000.0
35.823919,75.018284,2010-09-08 00:00:00,4197.0,89.99872589111328,280.40771484375,7776000000.0
30.06936,82.164155,2008-11-24 00:00:00,5560.0,89.99920654296875,221.96060180664062,-2592000000.0
31.416228,97.02278,2016-05-23 00:00:00,4599.0,89.99793243408203,193.13401794433594,-6480000000.0
27.26824,88.36633,2017-06-28 00:00:00,1667.0,89.99900817871094,43.111812591552734,-2592000000.0
22.459617,93.606077,2008-04-26 00:00:00,1725.0,89.99852752685547,193.3925018310547,-2592000000.0
21.162294,96.649559,2010-01-16 00:00:00,1539.0,89.99885559082031,68.96248626708984,6480000000.0
27.17146,65.352615,2010-11-29 00:00:00,1232.0,89.99421691894531,180.0,-1296000000.0
25.981576,61.76891,2007-07-07 00:00:00,240.0,89.99786376953125,253.3930206298828,-10368000000.0
35.883888,79.206512,2013-07-03 00:00:00,4719.0,89.99925231933594,110.98920440673828,-7776000000.0
33.658736,82.61406,2013-07-18 00:00:00,5451.0,89.99880981445312,11.309932708740234,-1296000000.0
26.067801,92.308192,2013-11-21 00:00:00,187.0,89.9983901977539,92.17474365234375,6480000000.0
32.934919,66.994391,2014-02-13 00:00:00,3759.0,89.99880981445312,96.45881652832031,-18144000000.0
30.744425,94.449939,2007-08-27 00:00:00,4659.0,89.99858856201172,358.7269592285156,5184000000.0
10.341828,77.777585,2009-08-02 00:00:00,1064.0,89.99852752685547,349.9920349121094,-6480000000.0
23.531351,94.857173,2010-08-30 00:00:00,393.0,89.9916763305664,78.69007110595703,1296000000.0
19.177191,96.694037,2011-07-19 00:00:00,593.0,89.9990234375,133.13232421875,-0.0
25.032602,93.089899,2007-08-02 00:00:00,304.0,89.99776458740234,254.74488830566406,11664000000.0
27.555329,85.968171,2008-08-07 00:00:00,2907.0,89.99683380126953,124.87532806396484,-2592000000.0
33.0484,93.972698,2009-08-12 00:00:00,4925.0,89.99744415283203,321.5198059082031,-1296000000.0
35.119531,70.953008,2017-03-20 00:00:00,2265.0,89.99945068359375,48.86073303222656,-12960000000.0
35.605388,74.106491,2011-04-28 00:00:00,3114.0,89.99825286865234,198.43495178222656,-3888000000.0
23.90195,84.54559,2015-05-19 00:00:00,509.0,89.99517822265625,150.52410888671875,-0.0
26.363129,93.042701,2013-10-22 00:00:00,499.0,89.9962158203125,202.7509765625,-0.0
36.032011,97.021659,2016-05-09 00:00:00,4189.0,89.9993896484375,11.633633613586426,-28512000000.0
13.218762,75.579839,2016-02-13 00:00:00,763.0,89.99516296386719,188.74615478515625,2592000000.0
22.501629,93.749494,2013-06-15 00:00:00,1280.0,89.99858856201172,188.31027221679688,-3888000000.0
28.711275,61.022037,2011-07-08 00:00:00,2326.0,89.99838256835938,165.25643920898438,-11664000000.0
36.784034,92.438482,2014-05-11 00:00:00,3992.0,89.99813842773438,105.25511932373047,11664000000.0
31.577532,84.13107,2016-11-05 00:00:00,4778.0,89.99694061279297,260.31121826171875,-2592000000.0
37.739092,70.870387,2015-02-05 00:00:00,3767.0,89.99761199951172,23.198591232299805,-18144000000.0
34.631192,81.983734,2011-06-19 00:00:00,5254.0,89.99689483642578,45.0,9072000000.0
13.764185,75.281139,2013-06-25 00:00:00,635.0,89.99646759033203,236.3099365234375,-6480000000.0
36.729903,78.079286,2014-05-23 00:00:00,4203.0,89.99919128417969,31.966644287109375,2592000000.0
32.541144,77.360007,2012-12-26 00:00:00,5034.0,89.99626159667969,356.633544921875,-12960000000.0
33.730065,72.931984,2009-12-12 00:00:00,949.0,89.99885559082031,326.73858642578125,2592000000.0
23.79668,92.919453,2012-02-03 00:00:00,1117.0,89.99905395507812,248.59481811523438,-2592000000.0
18.082045,82.328713,2013-08-31 00:00:00,975.0,89.9977798461914,209.2488250732422,-1296000000.0
30.652064,93.185116,2009-07-08 00:00:00,4607.0,89.99887084960938,37.785736083984375,-0.0
28.733315,60.734168,2011-11-28 00:00:00,1945.0,89.99352264404297,255.25643920898438,-5184000000.0
33.60378,67.010235,2007-05-01 00:00:00,3681.0,89.99847412109375,235.7388916015625,-5184000000.0
31.851919,93.094958,2008-09-22 00:00:00,4518.0,89.99642181396484,51.8427734375,3888000000.0
